# curie_map:
#   finos: https://air-governance-framework.finos.org/
#   nist_sp_800_53r5: https://w3id.org/lmodel/nist_sp_800_53/
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: https://www.apache.org/licenses/LICENSE-2.0.html
# mapping_date: '2026-06-04'
# mapping_set_description: FINOS AI Governance Framework mitigations (mi-N) and risks (ri-N) to NIST SP 800-53 Revision 5 security and privacy controls. Each row records that the FINOS catalogue entry cites the NIST control in its `nist-sp-800-53r5_references:` front-matter; relationship is `skos:relatedMatch` because FINOS mitigations are scoped to AI governance and NIST controls are general-purpose, so the alignment is associative rather than equivalent.
# mapping_set_id: https://github.com/finos/ai-governance-framework/tree/main/linkml/src/ai_governance_framework/mappings/finos_to_nist_sp_800_53r5.sssom.tsv
# mapping_set_version: 0.1.0
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	author_id	mapping_date	comment
finos:AIR-PREV-002	Data Filtering From External Knowledge Bases	skos:relatedMatch	nist_sp_800_53r5:AC-22	Publicly Accessible Content	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-002	Data Filtering From External Knowledge Bases	skos:relatedMatch	nist_sp_800_53r5:MP-6	Media Sanitization	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-002	Data Filtering From External Knowledge Bases	skos:relatedMatch	nist_sp_800_53r5:PT-2	Authority to Process Personally Identifiable Information	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-002	Data Filtering From External Knowledge Bases	skos:relatedMatch	nist_sp_800_53r5:SI-4	System Monitoring	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-002	Data Filtering From External Knowledge Bases	skos:relatedMatch	nist_sp_800_53r5:SI-12	Information Management and Retention	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-002	Data Filtering From External Knowledge Bases	skos:relatedMatch	nist_sp_800_53r5:SI-15	Information Output Filtering	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-002	Data Filtering From External Knowledge Bases	skos:relatedMatch	nist_sp_800_53r5:SI-19	De-identification	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-003	User/App/Model Firewalling/Filtering	skos:relatedMatch	nist_sp_800_53r5:AC-4	Information Flow Enforcement	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-003	User/App/Model Firewalling/Filtering	skos:relatedMatch	nist_sp_800_53r5:SC-5	Denial-of-service Protection	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-003	User/App/Model Firewalling/Filtering	skos:relatedMatch	nist_sp_800_53r5:SC-7	Boundary Protection	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-003	User/App/Model Firewalling/Filtering	skos:relatedMatch	nist_sp_800_53r5:SI-4	System Monitoring	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-003	User/App/Model Firewalling/Filtering	skos:relatedMatch	nist_sp_800_53r5:SI-10	Information Input Validation	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-003	User/App/Model Firewalling/Filtering	skos:relatedMatch	nist_sp_800_53r5:SI-15	Information Output Filtering	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-004	AI System Observability	skos:relatedMatch	nist_sp_800_53r5:AC-2	Account Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-004	AI System Observability	skos:relatedMatch	nist_sp_800_53r5:AU-2	Event Logging	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-004	AI System Observability	skos:relatedMatch	nist_sp_800_53r5:AU-3	Content of Audit Records	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-004	AI System Observability	skos:relatedMatch	nist_sp_800_53r5:AU-6	Audit Record Review, Analysis, and Reporting	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-004	AI System Observability	skos:relatedMatch	nist_sp_800_53r5:AU-11	Audit Record Retention	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-004	AI System Observability	skos:relatedMatch	nist_sp_800_53r5:AU-12	Audit Record Generation	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-004	AI System Observability	skos:relatedMatch	nist_sp_800_53r5:CA-7	Authorization	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-004	AI System Observability	skos:relatedMatch	nist_sp_800_53r5:IR-4	Incident Handling	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-004	AI System Observability	skos:relatedMatch	nist_sp_800_53r5:IR-5	Incident Monitoring	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-004	AI System Observability	skos:relatedMatch	nist_sp_800_53r5:RA-10	Threat Hunting	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-004	AI System Observability	skos:relatedMatch	nist_sp_800_53r5:SI-4	System Monitoring	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-004	AI System Observability	skos:relatedMatch	nist_sp_800_53r5:SI-7	Software, Firmware, and Information Integrity	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-005	System Acceptance Testing	skos:relatedMatch	nist_sp_800_53r5:CA-2	Control Assessments	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-005	System Acceptance Testing	skos:relatedMatch	nist_sp_800_53r5:CA-6	Authorization	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-005	System Acceptance Testing	skos:relatedMatch	nist_sp_800_53r5:CM-4	Impact Analyses	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-005	System Acceptance Testing	skos:relatedMatch	nist_sp_800_53r5:SA-4	Acquisition Process	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-005	System Acceptance Testing	skos:relatedMatch	nist_sp_800_53r5:SA-11	Developer Testing and Evaluation	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-005	System Acceptance Testing	skos:relatedMatch	nist_sp_800_53r5:SI-2	Flaw Remediation	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-005	System Acceptance Testing	skos:relatedMatch	nist_sp_800_53r5:SI-6	Security and Privacy Function Verification	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-006	Data Quality & Classification/Sensitivity	skos:relatedMatch	nist_sp_800_53r5:AC-1	Policy and Procedures	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-006	Data Quality & Classification/Sensitivity	skos:relatedMatch	nist_sp_800_53r5:AC-4	Information Flow Enforcement	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-006	Data Quality & Classification/Sensitivity	skos:relatedMatch	nist_sp_800_53r5:AC-16	Security and Privacy Attributes	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-006	Data Quality & Classification/Sensitivity	skos:relatedMatch	nist_sp_800_53r5:AT-2	Literacy Training and Awareness	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-006	Data Quality & Classification/Sensitivity	skos:relatedMatch	nist_sp_800_53r5:AT-3	Role-based Training	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-006	Data Quality & Classification/Sensitivity	skos:relatedMatch	nist_sp_800_53r5:CA-7	Authorization	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-006	Data Quality & Classification/Sensitivity	skos:relatedMatch	nist_sp_800_53r5:CM-13	Data Action Mapping	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-006	Data Quality & Classification/Sensitivity	skos:relatedMatch	nist_sp_800_53r5:PM-11	Mission and Business Process Definition	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-006	Data Quality & Classification/Sensitivity	skos:relatedMatch	nist_sp_800_53r5:PM-22	Personally Identifiable Information Quality Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-006	Data Quality & Classification/Sensitivity	skos:relatedMatch	nist_sp_800_53r5:PM-23	Data Governance Body	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-006	Data Quality & Classification/Sensitivity	skos:relatedMatch	nist_sp_800_53r5:RA-2	Security Categorization	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-006	Data Quality & Classification/Sensitivity	skos:relatedMatch	nist_sp_800_53r5:SI-7	Software, Firmware, and Information Integrity	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-006	Data Quality & Classification/Sensitivity	skos:relatedMatch	nist_sp_800_53r5:SI-10	Information Input Validation	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-006	Data Quality & Classification/Sensitivity	skos:relatedMatch	nist_sp_800_53r5:SI-12	Information Management and Retention	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-006	Data Quality & Classification/Sensitivity	skos:relatedMatch	nist_sp_800_53r5:SI-18	Personally Identifiable Information Quality Operations	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-007	Legal and Contractual Frameworks for AI Systems	skos:relatedMatch	nist_sp_800_53r5:AC-20	Use of External Systems	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-007	Legal and Contractual Frameworks for AI Systems	skos:relatedMatch	nist_sp_800_53r5:CA-3	Information Exchange	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-007	Legal and Contractual Frameworks for AI Systems	skos:relatedMatch	nist_sp_800_53r5:IR-6	Incident Reporting	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-007	Legal and Contractual Frameworks for AI Systems	skos:relatedMatch	nist_sp_800_53r5:PM-30	Supply Chain Risk Management Strategy	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-007	Legal and Contractual Frameworks for AI Systems	skos:relatedMatch	nist_sp_800_53r5:PS-7	External Personnel Security	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-007	Legal and Contractual Frameworks for AI Systems	skos:relatedMatch	nist_sp_800_53r5:SA-4	Acquisition Process	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-007	Legal and Contractual Frameworks for AI Systems	skos:relatedMatch	nist_sp_800_53r5:SA-9	External System Services	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-007	Legal and Contractual Frameworks for AI Systems	skos:relatedMatch	nist_sp_800_53r5:SR-2	Supply Chain Risk Management Plan	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-007	Legal and Contractual Frameworks for AI Systems	skos:relatedMatch	nist_sp_800_53r5:SR-3	Supply Chain Controls and Processes	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-007	Legal and Contractual Frameworks for AI Systems	skos:relatedMatch	nist_sp_800_53r5:SR-5	Acquisition Strategies, Tools, and Methods	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-007	Legal and Contractual Frameworks for AI Systems	skos:relatedMatch	nist_sp_800_53r5:SR-8	Notification Agreements	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-008	Quality of Service (QoS) and DDoS Prevention for AI Systems	skos:relatedMatch	nist_sp_800_53r5:SC-5	Denial-of-service Protection	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-008	Quality of Service (QoS) and DDoS Prevention for AI Systems	skos:relatedMatch	nist_sp_800_53r5:SC-6	Resource Availability	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-008	Quality of Service (QoS) and DDoS Prevention for AI Systems	skos:relatedMatch	nist_sp_800_53r5:SC-7	Boundary Protection	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-008	Quality of Service (QoS) and DDoS Prevention for AI Systems	skos:relatedMatch	nist_sp_800_53r5:SI-4	System Monitoring	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-008	Quality of Service (QoS) and DDoS Prevention for AI Systems	skos:relatedMatch	nist_sp_800_53r5:SI-10	Information Input Validation	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-008	Quality of Service (QoS) and DDoS Prevention for AI Systems	skos:relatedMatch	nist_sp_800_53r5:SI-13	Predictable Failure Prevention	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-008	Quality of Service (QoS) and DDoS Prevention for AI Systems	skos:relatedMatch	nist_sp_800_53r5:IR-4	Incident Handling	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-008	Quality of Service (QoS) and DDoS Prevention for AI Systems	skos:relatedMatch	nist_sp_800_53r5:CA-7	Authorization	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-009	AI System Alerting and Denial of Wallet (DoW) / Spend Monitoring	skos:relatedMatch	nist_sp_800_53r5:AC-2	Account Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-009	AI System Alerting and Denial of Wallet (DoW) / Spend Monitoring	skos:relatedMatch	nist_sp_800_53r5:CA-7	Authorization	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-009	AI System Alerting and Denial of Wallet (DoW) / Spend Monitoring	skos:relatedMatch	nist_sp_800_53r5:IR-4	Incident Handling	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-009	AI System Alerting and Denial of Wallet (DoW) / Spend Monitoring	skos:relatedMatch	nist_sp_800_53r5:SC-5	Denial-of-service Protection	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-009	AI System Alerting and Denial of Wallet (DoW) / Spend Monitoring	skos:relatedMatch	nist_sp_800_53r5:SC-6	Resource Availability	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-009	AI System Alerting and Denial of Wallet (DoW) / Spend Monitoring	skos:relatedMatch	nist_sp_800_53r5:SI-4	System Monitoring	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-010	AI Model Version Pinning	skos:relatedMatch	nist_sp_800_53r5:CM-2	Baseline Configuration	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-010	AI Model Version Pinning	skos:relatedMatch	nist_sp_800_53r5:CM-3	Configuration Change Control	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-010	AI Model Version Pinning	skos:relatedMatch	nist_sp_800_53r5:CM-4	Impact Analyses	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-010	AI Model Version Pinning	skos:relatedMatch	nist_sp_800_53r5:CM-8	System Component Inventory	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-010	AI Model Version Pinning	skos:relatedMatch	nist_sp_800_53r5:AU-2	Event Logging	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-010	AI Model Version Pinning	skos:relatedMatch	nist_sp_800_53r5:SA-4	Acquisition Process	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-010	AI Model Version Pinning	skos:relatedMatch	nist_sp_800_53r5:SA-10	Developer Configuration Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-010	AI Model Version Pinning	skos:relatedMatch	nist_sp_800_53r5:SA-22	Unsupported System Components	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-010	AI Model Version Pinning	skos:relatedMatch	nist_sp_800_53r5:SR-4	Provenance	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-010	AI Model Version Pinning	skos:relatedMatch	nist_sp_800_53r5:SR-8	Notification Agreements	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-011	Human Feedback Loop for AI Systems	skos:relatedMatch	nist_sp_800_53r5:CA-7	Authorization	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-011	Human Feedback Loop for AI Systems	skos:relatedMatch	nist_sp_800_53r5:IR-6	Incident Reporting	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-011	Human Feedback Loop for AI Systems	skos:relatedMatch	nist_sp_800_53r5:PM-26	Complaint Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-011	Human Feedback Loop for AI Systems	skos:relatedMatch	nist_sp_800_53r5:RA-5	Vulnerability Monitoring and Scanning	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-011	Human Feedback Loop for AI Systems	skos:relatedMatch	nist_sp_800_53r5:SI-2	Flaw Remediation	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-011	Human Feedback Loop for AI Systems	skos:relatedMatch	nist_sp_800_53r5:SI-4	System Monitoring	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-011	Human Feedback Loop for AI Systems	skos:relatedMatch	nist_sp_800_53r5:AT-2	Literacy Training and Awareness	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-011	Human Feedback Loop for AI Systems	skos:relatedMatch	nist_sp_800_53r5:CA-2	Control Assessments	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-012	Role-Based Access Control for AI Data	skos:relatedMatch	nist_sp_800_53r5:AC-1	Policy and Procedures	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-012	Role-Based Access Control for AI Data	skos:relatedMatch	nist_sp_800_53r5:AC-2	Account Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-012	Role-Based Access Control for AI Data	skos:relatedMatch	nist_sp_800_53r5:AC-3	Access Enforcement	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-012	Role-Based Access Control for AI Data	skos:relatedMatch	nist_sp_800_53r5:AC-5	Separation of Duties	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-012	Role-Based Access Control for AI Data	skos:relatedMatch	nist_sp_800_53r5:AC-6	Least Privilege	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-012	Role-Based Access Control for AI Data	skos:relatedMatch	nist_sp_800_53r5:AC-16	Security and Privacy Attributes	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-012	Role-Based Access Control for AI Data	skos:relatedMatch	nist_sp_800_53r5:AU-2	Event Logging	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-012	Role-Based Access Control for AI Data	skos:relatedMatch	nist_sp_800_53r5:AU-6	Audit Record Review, Analysis, and Reporting	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-012	Role-Based Access Control for AI Data	skos:relatedMatch	nist_sp_800_53r5:IA-2	Identification and Authentication (organizational Users)	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-012	Role-Based Access Control for AI Data	skos:relatedMatch	nist_sp_800_53r5:IA-4	Identifier Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-012	Role-Based Access Control for AI Data	skos:relatedMatch	nist_sp_800_53r5:IA-5	Authenticator Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-PREV-012	Role-Based Access Control for AI Data	skos:relatedMatch	nist_sp_800_53r5:CM-12	Information Location	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-013	Providing Citations and Source Traceability for AI-Generated Information	skos:relatedMatch	nist_sp_800_53r5:AU-10	Non-repudiation	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-013	Providing Citations and Source Traceability for AI-Generated Information	skos:relatedMatch	nist_sp_800_53r5:SA-8	Security and Privacy Engineering Principles	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-DET-013	Providing Citations and Source Traceability for AI-Generated Information	skos:relatedMatch	nist_sp_800_53r5:AC-16	Security and Privacy Attributes	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
