# curie_map:
#   finos: https://air-governance-framework.finos.org/
#   ffiec_it: https://ithandbook.ffiec.gov/it-booklets/
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: https://www.apache.org/licenses/LICENSE-2.0.html
# mapping_date: '2026-06-04'
# mapping_set_description: FINOS AI Governance Framework risks (ri-N) and use cases (uc-N) to FFIEC IT Examination Handbook booklet sections.
# mapping_set_id: https://github.com/finos/ai-governance-framework/tree/main/linkml/src/ai_governance_framework/mappings/finos_to_ffiec_it.sssom.tsv
# mapping_set_version: 0.1.0
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	author_id	mapping_date	comment
finos:AIR-OP-005	Foundation Model Versioning	skos:relatedMatch	ffiec_it:dam-7	DAM: VII Maintenance	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-005	Foundation Model Versioning	skos:relatedMatch	ffiec_it:aud-4	AUD: Risk Assessment and Risk-Based Auditing	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-006	Non-Deterministic Behaviour	skos:relatedMatch	ffiec_it:dam-3	DAM: III Risk Management of Development, Acquisition, and Maintenance	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-006	Non-Deterministic Behaviour	skos:relatedMatch	ffiec_it:aud-4	AUD: Risk Assessment and Risk-Based Auditing	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-007	Availability of Foundational Model	skos:relatedMatch	ffiec_it:bcm-4	BCM: IV Business Continuity Strategies	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-007	Availability of Foundational Model	skos:relatedMatch	ffiec_it:bcm-5	BCM: V Business Continuity Plan	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-007	Availability of Foundational Model	skos:relatedMatch	ffiec_it:ots-2	OTS: Risk Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-007	Availability of Foundational Model	skos:relatedMatch	ffiec_it:aio-6	AIO: VI Operations	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-SEC-008	Tampering With the Foundational Model	skos:relatedMatch	ffiec_it:sec-3	SEC: III Security Operations	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-SEC-008	Tampering With the Foundational Model	skos:relatedMatch	ffiec_it:ots-2	OTS: Risk Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-SEC-008	Tampering With the Foundational Model	skos:relatedMatch	ffiec_it:dam-3	DAM: III Risk Management of Development, Acquisition, and Maintenance	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-SEC-008	Tampering With the Foundational Model	skos:relatedMatch	ffiec_it:dam-6	DAM: VI Acquisition	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-SEC-009	Data Poisoning	skos:relatedMatch	ffiec_it:sec-3	SEC: III Security Operations	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-SEC-009	Data Poisoning	skos:relatedMatch	ffiec_it:dam-3	DAM: III Risk Management of Development, Acquisition, and Maintenance	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-SEC-009	Data Poisoning	skos:relatedMatch	ffiec_it:aud-4	AUD: Risk Assessment and Risk-Based Auditing	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-SEC-010	Prompt Injection	skos:relatedMatch	ffiec_it:sec-3	SEC: III Security Operations	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-SEC-010	Prompt Injection	skos:relatedMatch	ffiec_it:dam-4	DAM: IV Common Development, Acquisition, and Maintenance Risk Topics	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-SEC-010	Prompt Injection	skos:relatedMatch	ffiec_it:dam-5	DAM: V Development	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-014	Inadequate System Alignment	skos:relatedMatch	ffiec_it:dam-3	DAM: III Risk Management of Development, Acquisition, and Maintenance	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-014	Inadequate System Alignment	skos:relatedMatch	ffiec_it:dam-5	DAM: V Development	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-014	Inadequate System Alignment	skos:relatedMatch	ffiec_it:aud-4	AUD: Risk Assessment and Risk-Based Auditing	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-016	Bias and Discrimination	skos:relatedMatch	ffiec_it:mgt-2	MGT: II Risk Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-016	Bias and Discrimination	skos:relatedMatch	ffiec_it:dam-3	DAM: III Risk Management of Development, Acquisition, and Maintenance	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-016	Bias and Discrimination	skos:relatedMatch	ffiec_it:aud-4	AUD: Risk Assessment and Risk-Based Auditing	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-017	Lack of Explainability	skos:relatedMatch	ffiec_it:mgt-2	MGT: II Risk Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-017	Lack of Explainability	skos:relatedMatch	ffiec_it:aud-4	AUD: Risk Assessment and Risk-Based Auditing	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-017	Lack of Explainability	skos:relatedMatch	ffiec_it:dam-3	DAM: III Risk Management of Development, Acquisition, and Maintenance	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-018	Model Overreach / Expanded Use	skos:relatedMatch	ffiec_it:mgt-1	MGT: I   Governance	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-018	Model Overreach / Expanded Use	skos:relatedMatch	ffiec_it:mgt-2	MGT: II Risk Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-018	Model Overreach / Expanded Use	skos:relatedMatch	ffiec_it:aud-4	AUD: Risk Assessment and Risk-Based Auditing	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-019	Data Quality and Drift	skos:relatedMatch	ffiec_it:dam-3	DAM: III Risk Management of Development, Acquisition, and Maintenance	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-019	Data Quality and Drift	skos:relatedMatch	ffiec_it:dam-7	DAM: VII Maintenance	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-019	Data Quality and Drift	skos:relatedMatch	ffiec_it:aud-4	AUD: Risk Assessment and Risk-Based Auditing	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-020	Reputational Risk	skos:relatedMatch	ffiec_it:mgt-2	MGT: II Risk Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-020	Reputational Risk	skos:relatedMatch	ffiec_it:bcm-3	BCM: III Risk Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-OP-020	Reputational Risk	skos:relatedMatch	ffiec_it:aud-4	AUD: Risk Assessment and Risk-Based Auditing	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-RC-022	Regulatory Compliance and Oversight	skos:relatedMatch	ffiec_it:mgt-1	MGT: I   Governance	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-RC-022	Regulatory Compliance and Oversight	skos:relatedMatch	ffiec_it:mgt-2	MGT: II Risk Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-RC-022	Regulatory Compliance and Oversight	skos:relatedMatch	ffiec_it:aud-3	AUD: Internal Audit Program	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-RC-022	Regulatory Compliance and Oversight	skos:relatedMatch	ffiec_it:aud-4	AUD: Risk Assessment and Risk-Based Auditing	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-RC-023	Intellectual Property (IP) and Copyright	skos:relatedMatch	ffiec_it:mgt-1	MGT: I   Governance	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-RC-023	Intellectual Property (IP) and Copyright	skos:relatedMatch	ffiec_it:mgt-2	MGT: II Risk Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-RC-023	Intellectual Property (IP) and Copyright	skos:relatedMatch	ffiec_it:ots-2	OTS: Risk Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:AIR-RC-023	Intellectual Property (IP) and Copyright	skos:relatedMatch	ffiec_it:dam-6	DAM: VI Acquisition	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:UC-002	Autonomous Wealth Management	skos:relatedMatch	ffiec_it:dam-3	DAM: III Risk Management of Development, Acquisition, and Maintenance	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
finos:UC-002	Autonomous Wealth Management	skos:relatedMatch	ffiec_it:mgt-2	MGT: II Risk Management	semapv:LLMBasedMatching	https://github.com/finos/ai-governance-framework	2026-06-04	
